申万三级行业名称,股票代码,股票名称
热力服务,001210.SZ,金房能源
热力服务,001376.SZ,百通能源
热力服务,002015.SZ,协鑫能科
热力服务,002479.SZ,富春环保
热力服务,002893.SZ,京能热力
热力服务,300335.SZ,迪森股份
热力服务,600052.SH,东望时代
热力服务,600149.SH,廊坊发展
热力服务,600167.SH,联美控股
热力服务,600226.SH,亨通股份
热力服务,600475.SH,华光环能
热力服务,600719.SH,大连热电
热力服务,600982.SH,宁波能源
热力服务,603071.SH,物产环能
热力服务,605011.SH,杭州热电
热力服务,605028.SH,世茂能源
热力服务,605162.SH,新中港
热力服务,605580.SH,恒盛能源
焦炭Ⅲ,000723.SZ,美锦能源
焦炭Ⅲ,600408.SH,安泰集团
焦炭Ⅲ,600725.SH,云维股份
焦炭Ⅲ,600740.SH,山西焦化
焦炭Ⅲ,600792.SH,云煤能源
焦炭Ⅲ,601011.SH,宝泰隆
焦炭Ⅲ,601015.SH,陕西黑猫
焦煤,000937.SZ,冀中能源
焦煤,000983.SZ,山西焦煤
焦煤,600123.SH,兰花科创
焦煤,600348.SH,华阳股份
焦煤,600395.SH,盘江股份
焦煤,600508.SH,上海能源
焦煤,600758.SH,辽宁能源
焦煤,600985.SH,淮北矿业
焦煤,600997.SH,开滦股份
焦煤,601666.SH,平煤股份
焦煤,601699.SH,潞安环能
煤化工,000830.SZ,鲁西化工
煤化工,000990.SZ,诚志股份
煤化工,002274.SZ,华昌化工
煤化工,600623.SH,华谊集团
煤化工,600722.SH,金牛化工
煤化工,600746.SH,江苏索普
煤化工,600844.SH,金煤科技
煤化工,600989.SH,宝丰能源
照明设备Ⅲ,000541.SZ,佛山照明
照明设备Ⅲ,001326.SZ,联域股份
照明设备Ⅲ,002076.SZ,星光股份
照明设备Ⅲ,002638.SZ,勤上股份
照明设备Ⅲ,002723.SZ,小崧股份
照明设备Ⅲ,002724.SZ,海洋王
照明设备Ⅲ,300625.SZ,三雄极光
照明设备Ⅲ,301362.SZ,民爆光电
照明设备Ⅲ,600261.SH,阳光照明
照明设备Ⅲ,603303.SH,得邦照明
照明设备Ⅲ,603515.SH,欧普照明
照明设备Ⅲ,605365.SH,立达信
照明设备Ⅲ,920339.BJ,恒太照明
照明设备Ⅲ,920641.BJ,格利尔
熟食,002695.SZ,煌上煌
熟食,603057.SH,紫燕食品
熟食,603517.SH,ST绝味
燃料电池,688339.SH,亿华通-U
燃气Ⅲ,000407.SZ,胜利股份
燃气Ⅲ,000593.SZ,德龙汇能
燃气Ⅲ,000669.SZ,ST金鸿
燃气Ⅲ,001299.SZ,美能能源
燃气Ⅲ,001331.SZ,胜通能源
燃气Ⅲ,002259.SZ,升达林业
燃气Ⅲ,002267.SZ,陕天然气
燃气Ⅲ,002700.SZ,万憬能源
燃气Ⅲ,002911.SZ,佛燃能源
燃气Ⅲ,300332.SZ,天壕能源
燃气Ⅲ,300483.SZ,首华燃气
燃气Ⅲ,600333.SH,长春燃气
燃气Ⅲ,600617.SH,国新能源
燃气Ⅲ,600635.SH,大众公用
燃气Ⅲ,600681.SH,百川能源
燃气Ⅲ,600803.SH,新奥股份
燃气Ⅲ,600903.SH,贵州燃气
燃气Ⅲ,600917.SH,重庆燃气
燃气Ⅲ,601139.SH,深圳燃气
燃气Ⅲ,603053.SH,成都燃气
燃气Ⅲ,603080.SH,新疆火炬
燃气Ⅲ,603318.SH,水发燃气
燃气Ⅲ,603393.SH,新天然气
燃气Ⅲ,603689.SH,皖天然气
燃气Ⅲ,603706.SH,东方环宇
燃气Ⅲ,605090.SH,九丰能源
燃气Ⅲ,605169.SH,洪通燃气
燃气Ⅲ,605368.SH,蓝天燃气
燃气Ⅲ,920010.BJ,凯添燃气
燃气Ⅲ,920014.BJ,特瑞斯
物业管理,000056.SZ,*ST皇庭
物业管理,001914.SZ,招商积余
物业管理,002188.SZ,中天服务
物业管理,002968.SZ,新大正
物业管理,300917.SZ,特发服务
物业管理,600136.SH,ST明诚
物业管理,600743.SH,华远控股
物业管理,603506.SH,南都物业
特种纸,002012.SZ,凯恩股份
特种纸,002235.SZ,安妮股份
特种纸,002521.SZ,齐峰新材
特种纸,301469.SZ,恒达新材
特种纸,600103.SH,青山纸业
特种纸,600235.SH,民丰特纸
特种纸,600356.SH,恒丰纸业
特种纸,600433.SH,冠豪高新
特种纸,600793.SH,宜宾纸业
特种纸,603733.SH,仙鹤股份
特种纸,605007.SH,五洲特纸
特种纸,605377.SH,华旺科技
特种纸,920288.BJ,华大海天
特种纸,920394.BJ,民士达
特钢Ⅲ,000708.SZ,中信特钢
特钢Ⅲ,000825.SZ,太钢不锈
特钢Ⅲ,002075.SZ,沙钢股份
特钢Ⅲ,002318.SZ,久立特材
特钢Ⅲ,002443.SZ,金洲管道
特钢Ⅲ,002478.SZ,常宝股份
特钢Ⅲ,300881.SZ,盛德鑫泰
特钢Ⅲ,600117.SH,西宁特钢
特钢Ⅲ,600282.SH,南钢股份
特钢Ⅲ,600399.SH,抚顺特钢
特钢Ⅲ,600507.SH,方大特钢
特钢Ⅲ,603995.SH,甬金股份
环保设备Ⅲ,000551.SZ,创元科技
环保设备Ⅲ,000820.SZ,神雾节能
环保设备Ⅲ,000890.SZ,法尔胜
环保设备Ⅲ,000967.SZ,盈峰环境
环保设备Ⅲ,001336.SZ,楚环科技
环保设备Ⅲ,002645.SZ,华宏科技
环保设备Ⅲ,002658.SZ,雪迪龙
环保设备Ⅲ,300105.SZ,龙源技术
环保设备Ⅲ,300137.SZ,先河环保
环保设备Ⅲ,300203.SZ,聚光科技
环保设备Ⅲ,300210.SZ,森远股份
环保设备Ⅲ,300631.SZ,久吾高科
环保设备Ⅲ,300786.SZ,国林科技
环保设备Ⅲ,300800.SZ,力合科技
环保设备Ⅲ,301081.SZ,严牌股份
环保设备Ⅲ,301288.SZ,清研环境
环保设备Ⅲ,600388.SH,紫金龙净
环保设备Ⅲ,600526.SH,菲达环保
环保设备Ⅲ,600817.SH,宇通重工
环保设备Ⅲ,603126.SH,中材节能
环保设备Ⅲ,603282.SH,亚光股份
环保设备Ⅲ,603324.SH,盛剑科技
环保设备Ⅲ,688309.SH,恒誉科技
环保设备Ⅲ,688376.SH,美埃科技
环保设备Ⅲ,688501.SH,青达环保
环保设备Ⅲ,688671.SH,碧兴物联
环保设备Ⅲ,920145.BJ,恒合股份
玻璃制造,000012.SZ,南玻A
玻璃制造,002613.SZ,北玻股份
玻璃制造,600293.SH,三峡新材
玻璃制造,600586.SH,金晶科技
玻璃制造,600819.SH,耀皮玻璃
玻璃制造,600876.SH,凯盛新能
玻璃制造,601636.SH,旗滨集团
玻纤制造,002080.SZ,中材科技
玻纤制造,002201.SZ,九鼎新材
玻纤制造,300196.SZ,长海股份
玻纤制造,301526.SZ,国际复材
玻纤制造,600176.SH,中国巨石
玻纤制造,601112.SH,振石股份
玻纤制造,603256.SH,宏和科技
玻纤制造,603601.SH,再升科技
玻纤制造,605006.SH,山东玻纤
瓷砖地板,000910.SZ,大亚圣象
瓷砖地板,001386.SZ,马可波罗
瓷砖地板,002162.SZ,悦心健康
瓷砖地板,002631.SZ,德尔未来
瓷砖地板,002798.SZ,帝欧水华
瓷砖地板,002918.SZ,蒙娜丽莎
瓷砖地板,003011.SZ,海象新材
瓷砖地板,003012.SZ,东鹏控股
瓷砖地板,301356.SZ,天振股份
瓷砖地板,301588.SZ,美新科技
瓷砖地板,603221.SH,爱丽家居
瓷砖地板,603226.SH,菲林格尔
瓷砖地板,603725.SH,天安新材
生活用纸,001206.SZ,依依股份
生活用纸,002511.SZ,中顺洁柔
生活用纸,003006.SZ,百亚股份
生活用纸,300658.SZ,延江股份
生活用纸,300888.SZ,稳健医疗
生活用纸,301009.SZ,可靠股份
生活用纸,301108.SZ,洁雅股份
生活用纸,605009.SH,豪悦护理
生猪养殖,000048.SZ,京基智农
生猪养殖,000735.SZ,罗牛山
生猪养殖,001201.SZ,东瑞股份
生猪养殖,002124.SZ,天邦食品
生猪养殖,002157.SZ,正邦科技
生猪养殖,002714.SZ,牧原股份
生猪养殖,300498.SZ,温氏股份
生猪养殖,600975.SH,新五丰
生猪养殖,603477.SH,巨星农牧
生猪养殖,603717.SH,天域生物
生猪养殖,605296.SH,神农集团
电信运营商,600050.SH,中国联通
电信运营商,600941.SH,中国移动
电信运营商,601728.SH,中国电信
电动乘用车,002594.SZ,比亚迪
电动乘用车,600733.SH,北汽蓝谷
电动乘用车,601127.SH,赛力斯
电商服务,002127.SZ,南极电商
电商服务,003010.SZ,若羽臣
电商服务,300518.SZ,新迅达
电商服务,300792.SZ,壹网壹创
电商服务,301001.SZ,凯淳股份
电商服务,301110.SZ,青木科技
电商服务,600539.SH,狮头股份
电商服务,605136.SH,丽人丽妆
电子化学品Ⅲ,002643.SZ,万润股份
电子化学品Ⅲ,002741.SZ,光华科技
电子化学品Ⅲ,300200.SZ,高盟新材
电子化学品Ⅲ,300236.SZ,上海新阳
电子化学品Ⅲ,300285.SZ,国瓷材料
电子化学品Ⅲ,300346.SZ,南大光电
电子化学品Ⅲ,300398.SZ,飞凯材料
电子化学品Ⅲ,300429.SZ,强力新材
电子化学品Ⅲ,300481.SZ,濮阳惠成
电子化学品Ⅲ,300537.SZ,广信材料
电子化学品Ⅲ,300576.SZ,容大感光
电子化学品Ⅲ,300655.SZ,晶瑞电材
电子化学品Ⅲ,300684.SZ,中石科技
电子化学品Ⅲ,300721.SZ,怡达股份
电子化学品Ⅲ,301319.SZ,唯特偶
电子化学品Ⅲ,603078.SH,江化微
电子化学品Ⅲ,688019.SH,安集科技
电子化学品Ⅲ,688035.SH,德邦科技
电子化学品Ⅲ,688106.SH,金宏气体
电子化学品Ⅲ,688150.SH,莱特光电
电子化学品Ⅲ,688233.SH,神工股份
电子化学品Ⅲ,688268.SH,华特气体
电子化学品Ⅲ,688269.SH,凯立新材
电子化学品Ⅲ,688300.SH,联瑞新材
电子化学品Ⅲ,688359.SH,三孚新科
电子化学品Ⅲ,688371.SH,菲沃泰
电子化学品Ⅲ,688378.SH,奥来德
电子化学品Ⅲ,688545.SH,兴福电子
电子化学品Ⅲ,688549.SH,中巨芯-U
电子化学品Ⅲ,688550.SH,瑞联新材
电子化学品Ⅲ,688596.SH,正帆科技
电子化学品Ⅲ,688603.SH,天承科技
电子化学品Ⅲ,688630.SH,芯碁微装
电子化学品Ⅲ,688683.SH,莱尔科技
电子化学品Ⅲ,688733.SH,壹石通
电子化学品Ⅲ,920526.BJ,凯华材料
电工仪器仪表,002121.SZ,科陆电子
电工仪器仪表,002546.SZ,新联电子
电工仪器仪表,002857.SZ,三晖电气
电工仪器仪表,002980.SZ,华盛昌
电工仪器仪表,300286.SZ,安科瑞
电工仪器仪表,300360.SZ,炬华科技
电工仪器仪表,300514.SZ,友讯达
电工仪器仪表,300880.SZ,迦南智能
电工仪器仪表,300882.SZ,万胜智能
电工仪器仪表,601222.SH,林洋能源
电工仪器仪表,603556.SH,海兴电力
电工仪器仪表,688597.SH,煜邦电力
电工仪器仪表,688616.SH,西力科技
电工仪器仪表,920029.BJ,开发科技
电工仪器仪表,920556.BJ,雅达股份
电机Ⅲ,000922.SZ,佳电股份
电机Ⅲ,002176.SZ,江特电机
电机Ⅲ,002196.SZ,方正电机
电机Ⅲ,002249.SZ,大洋电机
电机Ⅲ,002576.SZ,通达动力
电机Ⅲ,002801.SZ,微光股份
电机Ⅲ,002823.SZ,凯中精密
电机Ⅲ,002892.SZ,科力尔
电机Ⅲ,003021.SZ,兆威机电
电机Ⅲ,300626.SZ,华瑞股份
电机Ⅲ,300660.SZ,江苏雷利
电机Ⅲ,300907.SZ,康平科技
电机Ⅲ,301023.SZ,奕帆传动
电机Ⅲ,301226.SZ,祥明智能
电机Ⅲ,301502.SZ,华阳智能
电机Ⅲ,301696.SZ,三瑞智能
电机Ⅲ,600416.SH,湘电股份
电机Ⅲ,600580.SH,卧龙电驱
电机Ⅲ,603320.SH,迪贝电气
电机Ⅲ,603344.SH,星德胜
电机Ⅲ,603350.SH,安乃达
电机Ⅲ,603370.SH,华新精科
电机Ⅲ,603489.SH,八方股份
电机Ⅲ,603728.SH,鸣志电器
电机Ⅲ,603819.SH,神力股份
电机Ⅲ,603988.SH,中电电机
电机Ⅲ,920011.BJ,晨光电机
电机Ⅲ,920100.BJ,三协电机
电池化学品,000009.SZ,中国宝安
电池化学品,000695.SZ,滨海能源
电池化学品,001301.SZ,尚太科技
电池化学品,002058.SZ,紫竹高科
电池化学品,002125.SZ,湘潭电化
电池化学品,002340.SZ,格林美
电池化学品,002709.SZ,天赐材料
电池化学品,002759.SZ,ST天际
电池化学品,002805.SZ,丰元股份
电池化学品,002812.SZ,恩捷股份
电池化学品,300035.SZ,中科电气
电池化学品,300037.SZ,新宙邦
电池化学品,300073.SZ,当升科技
电池化学品,300340.SZ,科恒股份
电池化学品,300390.SZ,天华新能
电池化学品,300409.SZ,道氏技术
电池化学品,300432.SZ,富临精工
电池化学品,300477.SZ,ST合纵
电池化学品,300568.SZ,星源材质
电池化学品,300769.SZ,德方纳米
电池化学品,300890.SZ,翔丰华
电池化学品,300919.SZ,中伟新材
电池化学品,301152.SZ,天力锂能
电池化学品,301238.SZ,瑞泰新材
电池化学品,301292.SZ,海科新源
电池化学品,301349.SZ,信德新材
电池化学品,301358.SZ,湖南裕能
电池化学品,301487.SZ,盟固利
电池化学品,600884.SH,杉杉股份
电池化学品,603026.SH,石大胜华
电池化学品,603659.SH,璞泰来
电池化学品,603906.SH,龙蟠科技
电池化学品,688005.SH,容百科技
电池化学品,688116.SH,天奈科技
电池化学品,688148.SH,芳源股份
电池化学品,688184.SH,ST帕瓦
电池化学品,688275.SH,万润新能
电池化学品,688353.SH,华盛锂电
电池化学品,688707.SH,振华新材
电池化学品,688733.SH,壹石通
电池化学品,688778.SH,厦钨新能
电池化学品,688779.SH,五矿新能
电池化学品,920185.BJ,贝特瑞
电池化学品,920809.BJ,安达科技
电网自动化设备,000400.SZ,许继电气
电网自动化设备,002090.SZ,金智科技
电网自动化设备,002121.SZ,科陆电子
电网自动化设备,002339.SZ,积成电子
电网自动化设备,002350.SZ,北京科锐
电网自动化设备,002546.SZ,新联电子
电网自动化设备,300222.SZ,科大智能
电网自动化设备,300286.SZ,安科瑞
电网自动化设备,300356.SZ,光一科技
电网自动化设备,300407.SZ,凯发电气
电网自动化设备,300477.SZ,合纵科技
电网自动化设备,300510.SZ,金冠股份
电网自动化设备,301179.SZ,泽宇智能
电网自动化设备,301609.SZ,山大电力
电网自动化设备,600268.SH,国电南自
电网自动化设备,600406.SH,国电南瑞
电网自动化设备,600560.SH,金自天正
电网自动化设备,600885.SH,宏发股份
电网自动化设备,601126.SH,四方股份
电网自动化设备,601616.SH,广电电气
电网自动化设备,603050.SH,科林电气
电网自动化设备,688191.SH,智洋创新
电网自动化设备,688248.SH,南网科技
电网自动化设备,688330.SH,宏力达
电网自动化设备,688450.SH,光格科技
电网自动化设备,688611.SH,杭州柯林
电网自动化设备,688681.SH,科汇股份
电网自动化设备,920375.BJ,派诺科技
电网自动化设备,920508.BJ,殷图网联
电能综合服务,000631.SZ,顺发恒能
电能综合服务,000875.SZ,电投绿能
电能综合服务,000883.SZ,湖北能源
电能综合服务,003035.SZ,南网能源
电能综合服务,300040.SZ,九洲集团
电能综合服务,600101.SH,明星电力
电能综合服务,600116.SH,三峡水利
电能综合服务,600157.SH,永泰能源
电能综合服务,600310.SH,广西能源
电能综合服务,600452.SH,涪陵电力
电能综合服务,600483.SH,福能股份
电能综合服务,600505.SH,西昌电力
电能综合服务,600644.SH,乐山电力
电能综合服务,600969.SH,郴电国际
电能综合服务,600979.SH,广安爱众
电能综合服务,600995.SH,南网储能
电视广播Ⅲ,000156.SZ,华数传媒
电视广播Ⅲ,000665.SZ,湖北广电
电视广播Ⅲ,000917.SZ,电广传媒
电视广播Ⅲ,002238.SZ,天威视讯
电视广播Ⅲ,300770.SZ,新媒股份
电视广播Ⅲ,301262.SZ,海看股份
电视广播Ⅲ,301551.SZ,无线传媒
电视广播Ⅲ,600037.SH,歌华有线
电视广播Ⅲ,600637.SH,东方明珠
电视广播Ⅲ,600831.SH,广电网络
电视广播Ⅲ,600936.SH,北投科技
电视广播Ⅲ,600959.SH,江苏有线
电视广播Ⅲ,600996.SH,贵广网络
电视广播Ⅲ,601929.SH,吉视传媒
电视广播Ⅲ,920021.BJ,流金科技
畜禽饲料,000702.SZ,正虹科技
畜禽饲料,000876.SZ,新希望
畜禽饲料,001366.SZ,播恩集团
畜禽饲料,002100.SZ,天康生物
畜禽饲料,002385.SZ,大北农
畜禽饲料,002548.SZ,金新农
畜禽饲料,002567.SZ,唐人神
畜禽饲料,603151.SH,邦基科技
畜禽饲料,603363.SH,傲农生物
畜禽饲料,603609.SH,禾丰股份
畜禽饲料,688156.SH,路德科技
疫苗,002007.SZ,华兰生物
疫苗,300122.SZ,智飞生物
疫苗,300142.SZ,沃森生物
疫苗,300601.SZ,康泰生物
疫苗,300841.SZ,康华生物
疫苗,301207.SZ,华兰疫苗
疫苗,600739.SH,辽宁成大
疫苗,688185.SH,康希诺
疫苗,688276.SH,百克生物
疫苗,688319.SH,欧林生物
疫苗,688670.SH,金迪克
疫苗,688739.SH,成大生物
疫苗,920575.BJ,*ST康乐
白酒Ⅲ,000568.SZ,泸州老窖
白酒Ⅲ,000596.SZ,古井贡酒
白酒Ⅲ,000799.SZ,酒鬼酒
白酒Ⅲ,000858.SZ,五粮液
白酒Ⅲ,000860.SZ,顺鑫农业
白酒Ⅲ,000995.SZ,皇台酒业
白酒Ⅲ,002304.SZ,洋河股份
白酒Ⅲ,002646.SZ,天佑德酒
白酒Ⅲ,600197.SH,伊力特
白酒Ⅲ,600199.SH,金种子酒
白酒Ⅲ,600519.SH,贵州茅台
白酒Ⅲ,600559.SH,老白干酒
白酒Ⅲ,600702.SH,舍得酒业
白酒Ⅲ,600779.SH,水井坊
白酒Ⅲ,600809.SH,山西汾酒
白酒Ⅲ,603198.SH,迎驾贡酒
白酒Ⅲ,603369.SH,今世缘
白酒Ⅲ,603589.SH,口子窖
白酒Ⅲ,603919.SH,金徽酒
白银,002716.SZ,湖南白银
百货,000501.SZ,武商集团
百货,000564.SZ,供销大集
百货,000679.SZ,大连友谊
百货,000715.SZ,中兴商业
百货,002187.SZ,广百股份
百货,002277.SZ,友阿股份
百货,002419.SZ,天虹股份
百货,002561.SZ,徐家汇
百货,600280.SH,中央商场
百货,600327.SH,大东方
百货,600628.SH,新世界
百货,600693.SH,东百集团
百货,600712.SH,南宁百货
百货,600814.SH,杭州解百
百货,600828.SH,茂业商业
百货,600857.SH,宁波中百
百货,600859.SH,王府井
百货,600865.SH,百大集团
百货,601086.SH,国芳集团
百货,603123.SH,翠微股份
硅料硅片,002129.SZ,TCL中环
硅料硅片,300345.SZ,华民股份
硅料硅片,600438.SH,通威股份
硅料硅片,600481.SH,双良节能
硅料硅片,603185.SH,弘元绿能
硅料硅片,603398.SH,*ST沐邦
硅料硅片,688303.SH,大全能源
磁性材料,000795.SZ,英洛华
磁性材料,000970.SZ,中科三环
磁性材料,300127.SZ,银河磁体
磁性材料,300224.SZ,正海磁材
磁性材料,300748.SZ,金力永磁
磁性材料,300811.SZ,铂科新材
